record_id,student_id,student_name,student_major,course_id,course_name,course_credits,behavior_type,duration,timestamp,date,hour,weekday,week_number,ip_address,device_type,browser,os,chapter_id,score,is_weekend,is_exam_week
REC_20250902104734_01109,STU_20210151,袁伟,计算机科学与技术,COURSE_006,数据挖掘,3.0,material_download,92,2025-09-02 10:47:34,2025-09-02,10,1,1,192.168.1.98.74,Mobile,MicroMessenger,macOS,CH_001,,0,0
REC_20250902110643_05582,STU_20210021,谢琳,计算机科学与技术,COURSE_008,人工智能基础,4.0,video_watch,6101,2025-09-02 11:06:43,2025-09-02,11,1,1,10.2.251.228,PC,Safari,Windows 10,CH_002,,0,0
REC_20250902111916_03816,STU_20210111,袁紫萱,计算机科学与技术,COURSE_008,人工智能基础,4.0,quiz_complete,859,2025-09-02 11:19:16,2025-09-02,11,1,1,10.2.98.83,Mobile,Chrome,iOS,CH_003,92.9,0,0
REC_20250902112633_01956,STU_20210111,袁紫萱,计算机科学与技术,COURSE_003,数据库原理,3.0,homework_submit,6094,2025-09-02 11:26:33,2025-09-02,11,1,1,10.1.253.217,Tablet,Safari,Android,CH_001,57.8,0,0
REC_20250902112744_05213,STU_20220097,高雨泽,网络工程,COURSE_003,数据库原理,3.0,homework_submit,4984,2025-09-02 11:27:44,2025-09-02,11,1,1,10.3.145.231,PC,Firefox,Windows 11,CH_001,68.3,0,0
REC_20250902112856_08278,STU_20220170,潘华,软件工程,COURSE_002,Python程序设计,4.0,homework_submit,6154,2025-09-02 11:28:56,2025-09-02,11,1,1,10.1.157.146,PC,MicroMessenger,Windows 10,CH_001,65.2,0,0
REC_20250902115157_01799,STU_20200064,廖敏,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,1937,2025-09-02 11:51:57,2025-09-02,11,1,1,192.168.2.249.150,PC,MicroMessenger,macOS,CH_001,,0,0
REC_20250902115532_07195,STU_20220162,蔡伟,数据科学,COURSE_001,大数据技术基础,3.0,video_watch,1987,2025-09-02 11:55:32,2025-09-02,11,1,1,10.2.247.234,Tablet,MicroMessenger,Android,CH_001,,0,0
REC_20250902120750_05533,STU_20220011,孙亮,计算机科学与技术,COURSE_004,机器学习导论,4.0,homework_submit,6290,2025-09-02 12:07:50,2025-09-02,12,1,1,10.3.42.131,PC,Edge,Android,CH_002,77.5,0,0
REC_20250902125033_09125,STU_20210056,田强,人工智能,COURSE_006,数据挖掘,3.0,video_watch,6054,2025-09-02 12:50:33,2025-09-02,12,1,1,10.2.148.179,Tablet,Safari,iOS,CH_002,,0,0
REC_20250902131317_03439,STU_20200005,杨敏,软件工程,COURSE_003,数据库原理,3.0,quiz_complete,1059,2025-09-02 13:13:17,2025-09-02,13,1,1,192.168.1.62.100,Mobile,Chrome,iOS,CH_002,69.5,0,0
REC_20250902133235_09550,STU_20200198,史芳,数据科学,COURSE_004,机器学习导论,4.0,video_watch,1963,2025-09-02 13:32:35,2025-09-02,13,1,1,192.168.1.131.58,Tablet,Chrome,Windows 10,CH_001,,0,0
REC_20250902134503_01239,STU_20210072,崔敏,网络工程,COURSE_002,Python程序设计,4.0,video_watch,977,2025-09-02 13:45:03,2025-09-02,13,1,1,10.2.72.251,Mobile,Edge,Windows 10,CH_001,,0,0
REC_20250902135520_09001,STU_20200024,韩冰,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,5491,2025-09-02 13:55:20,2025-09-02,13,1,1,10.2.104.32,Tablet,Firefox,Windows 11,CH_001,,0,0
REC_20250902141110_08019,STU_20200180,方明,网络工程,COURSE_008,人工智能基础,4.0,video_watch,2105,2025-09-02 14:11:10,2025-09-02,14,1,1,192.168.2.94.240,Tablet,Edge,Windows 11,CH_003,,0,0
REC_20250902141407_03055,STU_20200008,周婷,人工智能,COURSE_001,大数据技术基础,3.0,material_download,64,2025-09-02 14:14:07,2025-09-02,14,1,1,192.168.1.102.77,Mobile,Safari,Windows 10,CH_001,,0,0
REC_20250902142402_02717,STU_20220122,王强,人工智能,COURSE_008,人工智能基础,4.0,video_watch,1422,2025-09-02 14:24:02,2025-09-02,14,1,1,192.168.2.114.80,PC,MicroMessenger,Windows 10,CH_003,,0,0
REC_20250902143038_07537,STU_20210052,戴勇,网络工程,COURSE_002,Python程序设计,4.0,video_watch,4290,2025-09-02 14:30:38,2025-09-02,14,1,1,192.168.2.71.52,Mobile,MicroMessenger,Ubuntu,CH_001,,0,0
REC_20250902143159_01429,STU_20210148,萧然,人工智能,COURSE_004,机器学习导论,4.0,material_download,12,2025-09-02 14:31:59,2025-09-02,14,1,1,10.2.30.166,Tablet,Edge,Android,CH_001,,0,0
REC_20250902144103_00162,STU_20210025,冯华,网络工程,COURSE_002,Python程序设计,4.0,quiz_complete,1240,2025-09-02 14:41:03,2025-09-02,14,1,1,10.2.49.26,PC,Firefox,Windows 10,CH_001,98.6,0,0
REC_20250902144308_08800,STU_20210124,陈静,人工智能,COURSE_007,分布式系统,2.0,material_download,191,2025-09-02 14:43:08,2025-09-02,14,1,1,10.3.221.86,Tablet,Edge,Android,CH_001,,0,0
REC_20250902144437_08012,STU_20210033,许文静,网络工程,COURSE_001,大数据技术基础,3.0,forum_post,539,2025-09-02 14:44:37,2025-09-02,14,1,1,192.168.2.72.242,Mobile,Edge,macOS,CH_002,,0,0
REC_20250902150229_09129,STU_20210133,胡芳,计算机科学与技术,COURSE_002,Python程序设计,4.0,material_download,280,2025-09-02 15:02:29,2025-09-02,15,1,1,192.168.1.112.21,PC,Safari,iOS,CH_001,,0,0
REC_20250902151201_05174,STU_20220179,范娟,软件工程,COURSE_001,大数据技术基础,3.0,quiz_complete,2406,2025-09-02 15:12:01,2025-09-02,15,1,1,10.2.111.99,PC,Edge,Ubuntu,CH_001,78.1,0,0
REC_20250902151337_04434,STU_20200023,唐敏,数据科学,COURSE_001,大数据技术基础,3.0,forum_post,607,2025-09-02 15:13:37,2025-09-02,15,1,1,10.3.33.194,Mobile,Safari,Windows 11,CH_001,,0,0
REC_20250902152909_07613,STU_20200153,许文静,人工智能,COURSE_007,分布式系统,2.0,homework_submit,3379,2025-09-02 15:29:09,2025-09-02,15,1,1,192.168.1.196.241,Mobile,Chrome,Ubuntu,CH_001,60.7,0,0
REC_20250902155612_05489,STU_20200168,阎丽,数据科学,COURSE_002,Python程序设计,4.0,quiz_complete,1147,2025-09-02 15:56:12,2025-09-02,15,1,1,192.168.2.207.184,PC,Chrome,iOS,CH_001,75.5,0,0
REC_20250902161123_06205,STU_20200121,李娜,软件工程,COURSE_003,数据库原理,3.0,video_watch,2802,2025-09-02 16:11:23,2025-09-02,16,1,1,10.2.164.212,Mobile,Edge,iOS,CH_001,,0,0
REC_20250902161549_08378,STU_20200038,吕华,网络工程,COURSE_006,数据挖掘,3.0,video_watch,5268,2025-09-02 16:15:49,2025-09-02,16,1,1,10.3.50.55,PC,Chrome,Windows 10,CH_001,,0,0
REC_20250902161804_07579,STU_20210058,姜华,计算机科学与技术,COURSE_008,人工智能基础,4.0,homework_submit,11616,2025-09-02 16:18:04,2025-09-02,16,1,1,192.168.1.198.151,Mobile,MicroMessenger,macOS,CH_003,49.0,0,0
REC_20250902170235_06819,STU_20200059,范娟,计算机科学与技术,COURSE_003,数据库原理,3.0,homework_submit,6627,2025-09-02 17:02:35,2025-09-02,17,1,1,10.3.110.222,PC,Firefox,Windows 10,CH_002,65.5,0,0
REC_20250902170558_07843,STU_20200114,傅思睿,软件工程,COURSE_005,云计算技术,3.0,video_watch,2448,2025-09-02 17:05:58,2025-09-02,17,1,1,10.2.246.154,PC,MicroMessenger,Ubuntu,CH_001,,0,0
REC_20250902171644_02311,STU_20200195,邱丽,数据科学,COURSE_005,云计算技术,3.0,quiz_complete,2372,2025-09-02 17:16:44,2025-09-02,17,1,1,10.1.253.122,PC,MicroMessenger,macOS,CH_001,99.6,0,0
REC_20250902172510_02551,STU_20220152,邓秀英,软件工程,COURSE_008,人工智能基础,4.0,quiz_complete,967,2025-09-02 17:25:10,2025-09-02,17,1,1,192.168.1.167.110,Mobile,Firefox,Windows 10,CH_002,90.1,0,0
REC_20250902172749_06554,STU_20200118,吕子涵,人工智能,COURSE_005,云计算技术,3.0,homework_submit,6964,2025-09-02 17:27:49,2025-09-02,17,1,1,192.168.2.93.87,Mobile,MicroMessenger,Ubuntu,CH_001,53.5,0,0
REC_20250902172812_00175,STU_20200061,石涛,人工智能,COURSE_006,数据挖掘,3.0,video_watch,1895,2025-09-02 17:28:12,2025-09-02,17,1,1,10.3.26.101,Mobile,Safari,macOS,CH_001,,0,0
REC_20250902173036_03409,STU_20220050,潘华,计算机科学与技术,COURSE_003,数据库原理,3.0,forum_post,766,2025-09-02 17:30:36,2025-09-02,17,1,1,10.1.155.112,Mobile,Firefox,Ubuntu,CH_001,,0,0
REC_20250902173920_02734,STU_20210025,冯华,网络工程,COURSE_002,Python程序设计,4.0,forum_post,251,2025-09-02 17:39:20,2025-09-02,17,1,1,10.3.32.170,Mobile,Firefox,macOS,CH_001,,0,0
REC_20250902173951_03608,STU_20200036,曾强,软件工程,COURSE_004,机器学习导论,4.0,video_watch,2858,2025-09-02 17:39:51,2025-09-02,17,1,1,10.1.48.225,Tablet,Edge,Windows 10,CH_001,,0,0
REC_20250902175812_00529,STU_20200197,江敏,人工智能,COURSE_004,机器学习导论,4.0,homework_submit,5177,2025-09-02 17:58:12,2025-09-02,17,1,1,10.1.139.59,PC,Safari,Ubuntu,CH_001,67.9,0,0
REC_20250902175851_07510,STU_20210098,罗俊驰,网络工程,COURSE_002,Python程序设计,4.0,material_download,163,2025-09-02 17:58:51,2025-09-02,17,1,1,192.168.1.239.113,Mobile,Safari,macOS,CH_002,,0,0
REC_20250902181441_05707,STU_20220107,董雨菲,网络工程,COURSE_001,大数据技术基础,3.0,quiz_complete,1719,2025-09-02 18:14:41,2025-09-02,18,1,1,192.168.2.3.63,PC,Firefox,Windows 10,CH_001,67.2,0,0
REC_20250902184319_06606,STU_20200020,梁涛,数据科学,COURSE_001,大数据技术基础,3.0,forum_post,898,2025-09-02 18:43:19,2025-09-02,18,1,1,192.168.1.115.189,PC,Safari,Windows 10,CH_001,,0,0
REC_20250902184641_03610,STU_20220088,周子墨,软件工程,COURSE_004,机器学习导论,4.0,video_watch,6316,2025-09-02 18:46:41,2025-09-02,18,1,1,192.168.2.51.159,Mobile,Chrome,Android,CH_001,,0,0
REC_20250902190038_06838,STU_20200067,金丽,计算机科学与技术,COURSE_008,人工智能基础,4.0,forum_post,157,2025-09-02 19:00:38,2025-09-02,19,1,1,10.2.228.178,Mobile,MicroMessenger,Ubuntu,CH_001,,0,0
REC_20250902192024_07252,STU_20220142,宋涛,人工智能,COURSE_008,人工智能基础,4.0,forum_post,762,2025-09-02 19:20:24,2025-09-02,19,1,1,192.168.1.223.230,Tablet,Edge,macOS,CH_003,,0,0
REC_20250902193542_07471,STU_20200054,钟涛,计算机科学与技术,COURSE_005,云计算技术,3.0,homework_submit,8960,2025-09-02 19:35:42,2025-09-02,19,1,1,10.2.197.199,Mobile,Chrome,Ubuntu,CH_001,48.1,0,0
REC_20250902194317_08105,STU_20210196,秦勇,数据科学,COURSE_001,大数据技术基础,3.0,quiz_complete,2232,2025-09-02 19:43:17,2025-09-02,19,1,1,10.1.248.69,Mobile,Firefox,Windows 11,CH_001,68.6,0,0
REC_20250902195057_09194,STU_20220011,孙亮,计算机科学与技术,COURSE_007,分布式系统,2.0,video_watch,4774,2025-09-02 19:50:57,2025-09-02,19,1,1,10.1.87.235,Mobile,Firefox,Android,CH_001,,0,0
REC_20250902195059_03389,STU_20200023,唐敏,数据科学,COURSE_006,数据挖掘,3.0,video_watch,3030,2025-09-02 19:50:59,2025-09-02,19,1,1,192.168.1.227.138,PC,Firefox,Windows 11,CH_002,,0,0
REC_20250902200909_04879,STU_20210099,郑雅静,软件工程,COURSE_008,人工智能基础,4.0,material_download,158,2025-09-02 20:09:09,2025-09-02,20,1,1,10.2.135.117,Tablet,Edge,Windows 11,CH_001,,0,0
REC_20250902200910_07533,STU_20220162,蔡伟,数据科学,COURSE_007,分布式系统,2.0,quiz_complete,2473,2025-09-02 20:09:10,2025-09-02,20,1,1,10.1.39.84,PC,Chrome,Ubuntu,CH_001,100,0,0
REC_20250902202340_08139,STU_20210056,田强,人工智能,COURSE_004,机器学习导论,4.0,video_watch,2022,2025-09-02 20:23:40,2025-09-02,20,1,1,10.2.183.250,PC,Firefox,macOS,CH_001,,0,0
REC_20250902203143_01136,STU_20210010,徐欢,网络工程,COURSE_003,数据库原理,3.0,quiz_complete,2503,2025-09-02 20:31:43,2025-09-02,20,1,1,10.2.47.180,Mobile,Chrome,Windows 11,CH_001,57.6,0,0
REC_20250902203611_05475,STU_20210123,刘洋,人工智能,COURSE_008,人工智能基础,4.0,forum_post,220,2025-09-02 20:36:11,2025-09-02,20,1,1,192.168.2.171.39,PC,MicroMessenger,Android,CH_002,,0,0
REC_20250902203947_06128,STU_20200195,邱丽,数据科学,COURSE_003,数据库原理,3.0,quiz_complete,2007,2025-09-02 20:39:47,2025-09-02,20,1,1,192.168.1.188.241,Mobile,Firefox,iOS,CH_001,63.9,0,0
REC_20250902204117_09274,STU_20200102,宋浩宇,人工智能,COURSE_008,人工智能基础,4.0,homework_submit,13049,2025-09-02 20:41:17,2025-09-02,20,1,1,10.3.191.68,PC,MicroMessenger,Windows 11,CH_001,79.5,0,0
REC_20250902204804_07171,STU_20210070,孔亮,软件工程,COURSE_002,Python程序设计,4.0,forum_post,1121,2025-09-02 20:48:04,2025-09-02,20,1,1,10.1.19.17,Tablet,Firefox,Windows 10,CH_001,,0,0
REC_20250902205730_08426,STU_20200076,秦勇,数据科学,COURSE_005,云计算技术,3.0,video_watch,4484,2025-09-02 20:57:30,2025-09-02,20,1,1,192.168.1.253.29,PC,MicroMessenger,macOS,CH_001,,0,0
REC_20250902205737_01987,STU_20200084,陈子轩,计算机科学与技术,COURSE_007,分布式系统,2.0,video_watch,2506,2025-09-02 20:57:37,2025-09-02,20,1,1,192.168.2.214.1,Mobile,Firefox,Android,CH_001,,0,0
REC_20250902210054_04473,STU_20220134,郭明,网络工程,COURSE_001,大数据技术基础,3.0,homework_submit,1301,2025-09-02 21:00:54,2025-09-02,21,1,1,10.3.253.4,PC,Safari,Windows 10,CH_002,73.9,0,0
REC_20250902210424_04527,STU_20210072,崔敏,网络工程,COURSE_003,数据库原理,3.0,video_watch,3247,2025-09-02 21:04:24,2025-09-02,21,1,1,10.3.115.202,Mobile,Chrome,Windows 10,CH_002,,0,0
REC_20250902210743_02521,STU_20210098,罗俊驰,网络工程,COURSE_001,大数据技术基础,3.0,video_watch,2094,2025-09-02 21:07:43,2025-09-02,21,1,1,10.1.68.98,Tablet,Chrome,macOS,CH_001,,0,0
REC_20250902211131_04554,STU_20220176,田强,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,2146,2025-09-02 21:11:31,2025-09-02,21,1,1,10.2.162.92,Mobile,MicroMessenger,Windows 10,CH_002,,0,0
REC_20250902211232_09490,STU_20220188,陆明,人工智能,COURSE_004,机器学习导论,4.0,homework_submit,9145,2025-09-02 21:12:32,2025-09-02,21,1,1,192.168.2.215.142,PC,MicroMessenger,Windows 10,CH_001,88.9,0,0
REC_20250902211346_00085,STU_20210051,杜娟,软件工程,COURSE_006,数据挖掘,3.0,forum_post,347,2025-09-02 21:13:46,2025-09-02,21,1,1,10.2.76.67,PC,Chrome,macOS,CH_001,,0,0
REC_20250902212008_03847,STU_20200117,彭梓瑞,软件工程,COURSE_001,大数据技术基础,3.0,video_watch,3678,2025-09-02 21:20:08,2025-09-02,21,1,1,192.168.2.133.153,Mobile,Firefox,Windows 10,CH_001,,0,0
REC_20250902212518_03343,STU_20200118,吕子涵,人工智能,COURSE_004,机器学习导论,4.0,video_watch,3176,2025-09-02 21:25:18,2025-09-02,21,1,1,192.168.2.228.71,Mobile,Firefox,macOS,CH_002,,0,0
REC_20250902213344_07150,STU_20220037,彭丽,数据科学,COURSE_002,Python程序设计,4.0,material_download,83,2025-09-02 21:33:44,2025-09-02,21,1,1,192.168.1.143.207,PC,Chrome,Ubuntu,CH_002,,0,0
REC_20250902213858_03185,STU_20220090,徐一帆,数据科学,COURSE_008,人工智能基础,4.0,video_watch,4166,2025-09-02 21:38:58,2025-09-02,21,1,1,10.1.254.164,Mobile,Firefox,Windows 11,CH_003,,0,0
REC_20250902214709_01303,STU_20200020,梁涛,数据科学,COURSE_001,大数据技术基础,3.0,forum_post,1069,2025-09-02 21:47:09,2025-09-02,21,1,1,10.3.74.107,Mobile,Safari,iOS,CH_001,,0,0
REC_20250902215206_03524,STU_20210196,秦勇,数据科学,COURSE_004,机器学习导论,4.0,forum_post,1300,2025-09-02 21:52:06,2025-09-02,21,1,1,10.1.137.30,Mobile,Firefox,Ubuntu,CH_001,,0,0
REC_20250902224014_00692,STU_20210151,袁伟,计算机科学与技术,COURSE_008,人工智能基础,4.0,video_watch,2180,2025-09-02 22:40:14,2025-09-02,22,1,1,192.168.2.250.34,PC,Firefox,Windows 10,CH_002,,0,0
REC_20250902225934_08734,STU_20210115,沈子轩,软件工程,COURSE_003,数据库原理,3.0,video_watch,2134,2025-09-02 22:59:34,2025-09-02,22,1,1,10.2.253.249,PC,Edge,Android,CH_001,,0,0
REC_20250902231039_01125,STU_20210021,谢琳,计算机科学与技术,COURSE_003,数据库原理,3.0,video_watch,4752,2025-09-02 23:10:39,2025-09-02,23,1,1,192.168.2.5.77,Mobile,MicroMessenger,Windows 11,CH_001,,0,0
REC_20250902231936_06125,STU_20210098,罗俊驰,网络工程,COURSE_008,人工智能基础,4.0,forum_post,1265,2025-09-02 23:19:36,2025-09-02,23,1,1,192.168.1.156.187,Mobile,Safari,macOS,CH_002,,0,0
REC_20250902233325_03807,STU_20200065,邹华,数据科学,COURSE_006,数据挖掘,3.0,forum_post,542,2025-09-02 23:33:25,2025-09-02,23,1,1,192.168.2.51.123,PC,Edge,iOS,CH_001,,0,0
REC_20250903025104_04337,STU_20200026,于平,计算机科学与技术,COURSE_001,大数据技术基础,3.0,forum_post,667,2025-09-03 02:51:04,2025-09-03,2,2,1,10.2.82.149,Mobile,Chrome,Windows 11,CH_001,,0,0
REC_20250903032655_08559,STU_20210111,袁紫萱,计算机科学与技术,COURSE_004,机器学习导论,4.0,video_watch,2082,2025-09-03 03:26:55,2025-09-03,3,2,1,10.2.118.123,PC,Edge,Windows 11,CH_001,,0,0
REC_20250903055123_09664,STU_20200085,杨诗涵,人工智能,COURSE_007,分布式系统,2.0,quiz_complete,1285,2025-09-03 05:51:23,2025-09-03,5,2,1,192.168.1.136.1,Tablet,Firefox,Ubuntu,CH_002,86.3,0,0
REC_20250903072322_05326,STU_20220189,郝芳,人工智能,COURSE_004,机器学习导论,4.0,video_watch,4139,2025-09-03 07:23:22,2025-09-03,7,2,1,192.168.2.121.143,PC,Chrome,Android,CH_001,,0,0
REC_20250903074330_08650,STU_20210051,杜娟,软件工程,COURSE_006,数据挖掘,3.0,homework_submit,10014,2025-09-03 07:43:30,2025-09-03,7,2,1,192.168.2.37.176,PC,MicroMessenger,macOS,CH_001,82.8,0,0
REC_20250903075024_09067,STU_20200076,秦勇,数据科学,COURSE_002,Python程序设计,4.0,material_download,36,2025-09-03 07:50:24,2025-09-03,7,2,1,10.1.35.158,PC,Firefox,Ubuntu,CH_001,,0,0
REC_20250903081620_08649,STU_20210125,杨敏,计算机科学与技术,COURSE_007,分布式系统,2.0,material_download,234,2025-09-03 08:16:20,2025-09-03,8,2,1,10.3.119.120,PC,MicroMessenger,Ubuntu,CH_001,,0,0
REC_20250903081637_04588,STU_20220000,张伟,数据科学,COURSE_004,机器学习导论,4.0,video_watch,4360,2025-09-03 08:16:37,2025-09-03,8,2,1,10.3.5.199,Mobile,Chrome,Windows 10,CH_001,,0,0
REC_20250903082114_02675,STU_20200039,苏勇,数据科学,COURSE_006,数据挖掘,3.0,material_download,105,2025-09-03 08:21:14,2025-09-03,8,2,1,192.168.1.234.224,Mobile,Chrome,Android,CH_001,,0,0
REC_20250903082501_01339,STU_20210186,熊涛,软件工程,COURSE_003,数据库原理,3.0,video_watch,3866,2025-09-03 08:25:01,2025-09-03,8,2,1,10.1.143.209,Mobile,Edge,Ubuntu,CH_001,,0,0
REC_20250903083256_08849,STU_20220000,张伟,数据科学,COURSE_004,机器学习导论,4.0,video_watch,4870,2025-09-03 08:32:56,2025-09-03,8,2,1,10.3.10.249,PC,Firefox,Windows 10,CH_001,,0,0
REC_20250903083748_09742,STU_20210032,邓秀英,网络工程,COURSE_004,机器学习导论,4.0,video_watch,2495,2025-09-03 08:37:48,2025-09-03,8,2,1,10.2.90.207,PC,Firefox,macOS,CH_001,,0,0
REC_20250903083816_02640,STU_20210194,毛涛,网络工程,COURSE_001,大数据技术基础,3.0,homework_submit,7284,2025-09-03 08:38:16,2025-09-03,8,2,1,10.2.50.243,PC,MicroMessenger,Windows 10,CH_001,73.1,0,0
REC_20250903084014_02469,STU_20210099,郑雅静,软件工程,COURSE_004,机器学习导论,4.0,quiz_complete,2000,2025-09-03 08:40:14,2025-09-03,8,2,1,10.3.110.144,PC,Firefox,Windows 11,CH_001,65.8,0,0
REC_20250903084216_02174,STU_20210177,任丽,软件工程,COURSE_002,Python程序设计,4.0,video_watch,3963,2025-09-03 08:42:16,2025-09-03,8,2,1,10.2.129.46,PC,Chrome,Android,CH_002,,0,0
REC_20250903084641_06155,STU_20200195,邱丽,数据科学,COURSE_001,大数据技术基础,3.0,quiz_complete,440,2025-09-03 08:46:41,2025-09-03,8,2,1,10.1.86.58,Mobile,Safari,iOS,CH_002,71.9,0,0
REC_20250903085226_06881,STU_20220142,宋涛,人工智能,COURSE_002,Python程序设计,4.0,video_watch,1785,2025-09-03 08:52:26,2025-09-03,8,2,1,10.1.234.215,Mobile,Chrome,Windows 10,CH_001,,0,0
REC_20250903085509_02553,STU_20210002,王强,人工智能,COURSE_005,云计算技术,3.0,video_watch,4373,2025-09-03 08:55:09,2025-09-03,8,2,1,10.1.126.85,Mobile,Firefox,Ubuntu,CH_001,,0,0
REC_20250903085616_01830,STU_20200138,罗军,计算机科学与技术,COURSE_002,Python程序设计,4.0,material_download,167,2025-09-03 08:56:16,2025-09-03,8,2,1,10.2.175.105,Mobile,MicroMessenger,Android,CH_001,,0,0
REC_20250903091621_00690,STU_20200053,夏琳,计算机科学与技术,COURSE_003,数据库原理,3.0,quiz_complete,3319,2025-09-03 09:16:21,2025-09-03,9,2,1,10.2.227.122,Mobile,Safari,macOS,CH_001,93.0,0,0
REC_20250903091909_05168,STU_20220170,潘华,软件工程,COURSE_007,分布式系统,2.0,video_watch,2125,2025-09-03 09:19:09,2025-09-03,9,2,1,10.2.184.85,Mobile,MicroMessenger,Windows 11,CH_001,,0,0
REC_20250903092153_09772,STU_20210111,袁紫萱,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,4159,2025-09-03 09:21:53,2025-09-03,9,2,1,192.168.2.157.82,PC,Firefox,Ubuntu,CH_001,,0,0
REC_20250903094758_02657,STU_20210123,刘洋,人工智能,COURSE_006,数据挖掘,3.0,quiz_complete,441,2025-09-03 09:47:58,2025-09-03,9,2,1,192.168.2.126.90,Mobile,Safari,Android,CH_001,84.2,0,0
REC_20250903102101_09488,STU_20200031,袁伟,软件工程,COURSE_004,机器学习导论,4.0,video_watch,6156,2025-09-03 10:21:01,2025-09-03,10,2,1,10.2.21.138,PC,Firefox,Ubuntu,CH_001,,0,0
REC_20250903102847_05820,STU_20200036,曾强,软件工程,COURSE_007,分布式系统,2.0,video_watch,2819,2025-09-03 10:28:47,2025-09-03,10,2,1,192.168.1.161.81,PC,Edge,Windows 10,CH_001,,0,0
REC_20250903103731_01256,STU_20210196,秦勇,数据科学,COURSE_003,数据库原理,3.0,video_watch,553,2025-09-03 10:37:31,2025-09-03,10,2,1,10.2.77.160,Mobile,Edge,Windows 11,CH_002,,0,0
REC_20250903104041_00367,STU_20220159,苏勇,软件工程,COURSE_007,分布式系统,2.0,quiz_complete,1384,2025-09-03 10:40:41,2025-09-03,10,2,1,192.168.1.174.244,PC,Firefox,Ubuntu,CH_001,78.0,0,0
REC_20250903105253_09859,STU_20220009,吴刚,网络工程,COURSE_001,大数据技术基础,3.0,quiz_complete,936,2025-09-03 10:52:53,2025-09-03,10,2,1,10.1.88.122,Tablet,MicroMessenger,Ubuntu,CH_002,59.6,0,0
REC_20250903105842_09609,STU_20200048,阎丽,计算机科学与技术,COURSE_004,机器学习导论,4.0,forum_post,771,2025-09-03 10:58:42,2025-09-03,10,2,1,10.1.22.241,Mobile,Chrome,Ubuntu,CH_001,,0,0
